training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3922958,-4.6409855,1.3922957,0.01851712,34.416103,1.0,-34.416103,1.0,0.55535525,7.4522004,-7.2483687,113.33594,454.42755,1005.36536,51.48316,0.9149572,0.038867608,2.1471384,1.0535457,0.23794173,111.847824,1.245134,460.01996,458.7748,2.3962178,-4.6540594,1.396218,0.023746738,35.396507,1.0,-35.396507,1.0,0.55670756,456.56665,1043.3932,47.243706,1.1282243,0.04784114,2.3947415,1.0644252,0.085795335,111.84736,0.24146298,462.159,461.91754,0.006193334531784058,2737.1668293476105,155000
2.3923924,-4.6413083,1.3923924,0.018646156,34.717583,0.99999994,-34.717583,1.0,0.4525149,4.5262804,-4.5786724,121.65015,454.5681,1062.249,52.230843,1.6449169,0.04461185,2.794898,1.0582784,0.26933524,110.5231,0.59551525,460.09427,459.49875,2.394125,-4.6470823,1.3941249,0.020956015,34.777733,1.0,-34.777733,1.0,0.5781473,458.01233,1027.1595,45.53327,0.16285037,0.05232632,2.739105,1.066134,0.16907118,110.52668,-0.25712052,463.53867,463.79578,0.006252514123916626,2768.429421901703,160000
2.392769,-4.642563,1.3927691,0.01914828,35.584778,1.0,-35.584778,1.0,0.59638894,8.41255,-7.0455146,219.7778,454.19965,1067.2783,51.492317,1.3904986,0.05112589,2.9735146,1.0706673,0.22856468,111.89552,-0.12598214,459.79443,459.9204,2.3950906,-4.650302,1.3950907,0.022243822,34.897263,1.0,-34.897263,1.0,0.5453609,455.70068,1059.9257,48.876835,1.1720542,0.10836166,8.573927,1.0805116,0.30322218,111.90545,-6.5309877,461.29596,467.82693,0.006179806709289551,2799.328478574753,165000
2.3922226,-4.6407423,1.3922226,0.01841974,34.986744,1.0,-34.986744,1.0,0.51458645,8.546123,-7.6533785,155.04001,455.1575,1031.0791,49.335884,2.7872748,0.050524145,2.386238,1.087341,0.30896795,110.84399,-0.05809828,460.6997,460.7578,2.3958316,-4.652772,1.3958316,0.023231717,35.939613,1.0,-35.939613,1.0,0.551729,455.74652,1050.8672,50.342842,0.9564898,0.07013808,4.200699,1.0845966,0.4200434,110.84283,-2.2321618,461.28867,463.5208,0.006140237617492676,2830.0296828746796,170000
2.3920426,-4.6401424,1.3920428,0.01817995,28.211582,0.99999994,-28.211582,1.0,0.5801494,6.396317,-5.755446,169.07501,462.17273,1044.7319,42.85492,1.9338138,0.03944813,3.2063103,0.97612405,0.11070377,114.22021,1.2052368,467.88373,466.6785,2.395387,-4.65129,1.3953869,0.022638826,30.165792,0.99999994,-30.165792,1.0,0.5561724,462.4125,1066.3251,43.143036,0.3998165,2.0792391,46.66398,1.0109551,0.20108303,114.224075,-231.78796,468.12372,699.9117,0.006110785245895386,2860.58362364769,175000
2.3915346,-4.6384487,1.3915346,0.01750243,32.106,1.0,-32.106,1.0,0.5607152,5.540785,-3.9325647,116.07232,457.38022,1024.5162,49.74781,1.4664536,0.04146283,2.7043095,1.0070394,0.20733261,113.576515,0.96962196,463.05905,462.08942,2.3954353,-4.651452,1.3954356,0.02270379,30.956354,0.9999999,-30.956354,1.0,0.54176384,461.88052,966.21423,40.61065,1.2254646,0.039588943,2.2130785,1.0160815,0.11737776,113.57402,1.1824256,467.55923,466.3768,0.006176629400253296,2891.466781139374,180000
2.3923213,-4.6410713,1.3923213,0.018551499,35.397842,1.0,-35.397842,1.0,0.48438978,9.150523,-7.4317837,164.81396,452.24734,1066.018,55.200714,2.2151089,0.04862175,2.378087,1.077065,0.45028782,111.8408,0.15414451,457.8394,457.68524,2.395684,-4.65228,1.395684,0.023034906,35.46762,0.99999994,-35.46762,1.0,0.4208973,454.7902,1074.2239,49.519093,2.2451024,0.07640256,6.012085,1.0874689,0.26858854,111.839294,-2.9528437,460.38214,463.335,0.006138275957107544,2922.1581778526306,185000
2.3914685,-4.638228,1.3914684,0.017414117,35.515396,1.0,-35.515396,1.0,0.4792611,8.962186,-5.5010657,124.97637,452.42218,1081.2661,55.334328,2.4874258,0.038676288,1.9390755,1.0544305,0.22986364,112.32345,1.2719184,458.03836,456.76645,2.394866,-4.649553,1.3948659,0.021944055,34.410904,1.0,-34.410904,1.0,0.4101367,454.79468,1057.1226,50.741947,0.76221114,0.07446579,4.3505707,1.0792274,0.17702398,112.320076,-2.7479992,460.4107,463.1587,0.006111940288543701,2952.7179007530212,190000
2.3919811,-4.6399364,1.391981,0.018097555,32.111446,1.0,-32.111446,1.0,0.51100767,5.178031,-6.5181665,157.41159,456.87048,1047.9102,48.817577,0.7807307,0.04951279,2.5397053,1.0588602,0.1087265,113.285194,0.055193916,462.53476,462.47955,2.3939373,-4.6464577,1.3939373,0.020705959,33.998363,1.0,-33.998363,1.0,0.505595,459.07202,1050.3009,44.61019,0.7295104,0.052618705,3.3256073,1.0672977,0.30852318,113.28962,-0.296672,464.7365,465.03317,0.0061601913452148434,2983.5188806056976,195000
2.392101,-4.6403365,1.392101,0.01825766,35.73322,0.99999994,-35.73322,1.0,0.5131352,2.430144,-2.2148125,91.66778,451.22098,1071.969,58.192463,1.8285664,0.043864362,2.0357947,1.0630488,0.07536715,110.51609,0.6780868,456.7468,456.0687,2.3956084,-4.6520276,1.3956083,0.022933966,35.845802,1.0,-35.845802,1.0,0.5536777,451.96988,1115.5409,55.504795,0.5636394,0.046612814,2.355894,1.0684476,0.27576172,110.51304,0.3743283,457.49554,457.12122,0.006148533821105957,3014.2615752220154,200000
