training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.891185,-0.3463763,-1.8262215,0.9014176,0.0,-33.69846,-78.641045,7.5353417,-3.8236086,238.644,0.04759261,-33.350487,-78.20759,0.07001746,3.4664676,-0.27648357,-1.8033173,0.84777725,0.0,-31.07181,-74.63579,0.05623322,-30.744034,-74.53129,0.05524523,0.010730915832519531,5890.894596338272,345000
7.709267,0.069310375,-1.8562047,0.99139184,0.0,-36.357925,-77.84906,22.753466,-9.180819,513.20184,0.027386054,-36.064484,-77.53227,0.06076119,1.1819954,-0.4073677,-1.7949493,0.5855518,0.0,-33.20752,-77.372505,0.028681964,-32.90863,-77.20118,0.038282547,0.010733233976364135,5944.560774803162,350000
0.8366687,-0.5339491,-1.7736609,0.59337854,0.0,-32.681915,-77.20979,4.3616314,-11.966341,210.77988,0.03683015,-32.447388,-77.07886,0.037547518,1.2192068,-0.3773204,-1.8898149,0.9974612,0.0,-34.234932,-76.791794,0.014196575,-33.871475,-76.5495,0.07652057,0.01074666485786438,5998.294109582901,355000
0.70430326,-0.6009312,-1.8285044,0.76636577,0.0,-31.716927,-78.01341,4.621216,-10.351477,215.30444,0.01474499,-31.462502,-78.053215,0.046388812,1.0131979,-0.5777265,-1.7785646,0.6196792,0.0,-33.17675,-78.667885,0.017875157,-32.859486,-78.49541,0.044160694,0.010735420370101929,6051.971222400665,360000
0.5379831,-0.57884663,-1.7254057,0.6401381,0.0,-34.010662,-76.624725,4.182308,-9.07515,172.04858,0.014444061,-33.750393,-76.3284,0.04126879,0.8586403,-0.5648522,-1.8284674,0.6697713,0.0,-37.998924,-78.0444,0.0151603,-37.71402,-77.7951,0.040863317,0.010744403076171876,6105.693248987198,365000
1.6823139,-0.2283481,-1.8235264,0.57861996,0.0,-32.299683,-77.46258,8.681965,-3.0992937,170.09796,0.011949137,-32.01561,-77.2918,0.043677215,3.4366593,-0.147953,-1.7534285,0.7639711,0.0,-35.335266,-79.02217,0.01611489,-35.0822,-78.76838,0.056430634,0.010748710107803344,6159.436811923981,370000
1.6377261,-0.27354547,-1.8315207,0.58939385,0.0,-34.15104,-76.98699,3.9302766,-2.352107,137.51624,-0.0062111467,-33.848244,-76.62511,0.066797405,0.474917,-0.69040304,-1.7379441,0.7053913,0.0,-34.96702,-78.82698,0.005788356,-34.670815,-78.81734,0.041909516,0.010751061630249024,6213.192139387131,375000
1.2049553,-0.3938097,-1.6991999,0.64535624,0.0,-34.406517,-74.413124,1.7637548,-3.1222234,134.25998,0.06774848,-34.16901,-74.5498,0.07987847,1.6348035,-0.2557121,-1.7467047,0.67196596,0.0,-36.325974,-77.79251,0.062296465,-35.96566,-77.4871,0.043958835,0.010748865175247192,6266.936476945877,380000
2.5035129,-0.21224931,-1.660607,0.6930811,0.0,-32.93541,-79.98219,5.492753,-2.1234744,170.78394,0.020509183,-32.677902,-79.870316,0.035267793,2.1400337,-0.35144317,-1.8035555,0.5310199,0.0,-33.77207,-78.00601,0.018037088,-33.483627,-77.86088,0.031242184,0.01074867000579834,6320.679838895798,385000
6.4962587,-0.11413347,-1.7230972,1.1419761,0.0,-34.501957,-79.219505,12.703781,-6.125657,350.8006,0.07973777,-34.17801,-79.00666,0.061305955,5.401177,-0.23599535,-1.8085489,1.0254889,0.0,-36.7379,-78.283775,0.096071064,-36.43569,-78.09898,0.051640715,0.010728814220428467,6374.323920249939,390000
1.0282179,-0.5121666,-1.8098501,0.5546677,0.0,-34.59127,-77.49968,3.2667754,-4.9320097,173.01215,0.033047765,-34.275703,-77.20102,0.044687226,1.0666006,-0.5390476,-2.0226412,0.50349545,0.0,-34.789925,-76.62933,0.021533683,-34.465866,-76.5195,0.039979596,0.010723576831817627,6427.941815137863,395000
4.4153643,-0.07950092,-1.7697313,0.7296018,0.0,-35.206257,-78.17069,13.8623085,-4.5619335,330.14255,-0.0154232085,-34.9141,-78.09751,0.052495252,0.8645899,-0.435157,-1.9036696,0.5051131,0.0,-34.930565,-79.2226,-0.012214854,-34.645363,-79.06814,0.03645421,0.010725935173034667,6481.571500778198,400000
3.3113456,-0.24260879,-1.711418,0.83042103,0.0,-31.291945,-77.038666,8.748009,-3.5602808,223.69827,0.034995392,-30.931465,-76.65715,0.043836895,0.56585413,-0.75847924,-1.7877696,1.174618,0.0,-35.421356,-78.01718,0.033153206,-35.134655,-77.668526,0.04393193,0.11067740077972413,7034.958513259888,405000
2.3055654,-0.57234144,-1.9174149,1.1786597,0.0,-36.015675,-77.58699,5.2287383,-8.888275,275.63614,0.007769048,-35.696632,-76.402275,0.06623063,2.2961617,-0.37007016,-1.8201896,1.1027648,0.0,-35.743443,-79.1306,-0.0019952804,-35.469193,-78.92176,0.064733654,0.010738076782226562,7088.648907184601,410000
0.84681964,-0.51421064,-1.7480628,0.51650083,0.0,-33.533257,-78.68744,1.7175169,-2.631328,98.7341,0.020276532,-33.198925,-78.53716,0.058620073,2.5738423,-0.18232211,-1.7828014,0.50120664,0.0,-31.513023,-75.72171,0.015716389,-31.22789,-75.48,0.03391706,0.010746896409988403,7142.38339972496,415000
2.6722755,-0.08492919,-1.7475882,0.6475072,0.0,-35.578392,-79.12061,12.007392,-4.328572,231.829,0.008575305,-35.279358,-78.682945,0.047022123,3.7291071,-0.039320916,-1.6596096,0.7097953,0.0,-34.505516,-77.58388,0.0036829114,-34.177948,-77.1142,0.043929443,0.010728181219100952,7196.024316072464,420000
2.7603416,-0.083429255,-1.8397317,0.48845232,0.0,-36.381454,-79.53921,10.076668,-3.9737844,211.79283,0.052516162,-36.08136,-79.35919,0.035829052,2.136496,-0.130591,-1.7347406,0.7556107,0.0,-33.78038,-80.01651,0.046180874,-33.56511,-79.663765,0.03433264,0.010732453727722168,7249.686592578888,425000
3.2097244,-0.31535068,-1.8000543,0.9394815,0.0,-34.133522,-79.709946,3.5478642,-5.7934685,182.84636,0.0102510005,-33.8051,-79.41626,0.04211706,6.1854353,-0.05331685,-1.8379171,1.1683531,0.0,-37.614906,-80.229065,0.01454021,-37.397625,-80.150375,0.06849838,0.01073519630432129,7303.362585306168,430000
2.4777539,-0.29678547,-1.925709,0.626077,0.0,-34.37645,-75.52958,3.9419737,-2.5758204,160.45581,0.009506434,-34.10543,-75.29838,0.03277371,1.2974994,-0.38541573,-1.7101701,0.5934977,0.0,-33.774826,-76.17131,0.008796662,-33.517616,-75.60958,0.038325045,0.01072923092842102,7357.008749723434,435000
0.9634999,-0.5005095,-1.8883853,0.59883493,0.0,-35.572662,-77.49405,2.036735,-4.284989,115.29668,0.028636694,-35.291153,-77.66371,0.030861218,0.830912,-0.5398744,-1.8761768,0.6613523,0.0,-37.220875,-76.999405,0.02787207,-36.95848,-76.369194,0.0375745,0.010739451503753663,7410.706016778946,440000
0.716449,-0.6013882,-1.7657168,0.8377701,0.0,-37.13034,-78.845345,6.0627327,-15.262428,251.10707,0.065447524,-36.857784,-79.270874,0.034779504,0.7021451,-0.5614005,-1.7685432,0.7235848,0.0,-35.481873,-79.847115,0.08299868,-35.221146,-79.64387,0.037186474,0.01072942361831665,7464.353149652481,445000
1.8781446,-0.266429,-1.7935311,0.7665558,0.0,-34.353897,-77.85191,9.31417,-4.0338745,183.59207,0.009670109,-34.00547,-77.7468,0.061676763,2.4961016,-0.2332351,-1.589608,0.6111307,0.0,-35.76711,-80.506134,0.00053679943,-35.449295,-80.39927,0.059398048,0.010752068614959717,7518.11350440979,450000
0.92729163,-0.4805944,-1.6447006,0.492967,0.0,-35.57621,-77.60439,2.0354753,-3.1951818,111.212746,0.041168332,-35.25023,-77.63647,0.036138695,0.89963156,-0.6552532,-1.8035215,0.8166239,0.0,-35.894775,-75.01239,0.037577927,-35.591335,-74.8079,0.03843815,0.010751669073104859,7571.871859550476,455000
1.1787319,-0.31083792,-1.7305012,0.634078,0.0,-35.675194,-80.610146,5.665864,-2.6168332,130.77254,-0.002440855,-35.34486,-80.392975,0.041503944,1.0438485,-0.3843353,-1.593683,0.6168727,0.0,-35.432915,-77.039116,0.005808711,-35.20495,-76.73185,0.04126566,0.010754752826690674,7625.645631551743,460000
1.8740387,-0.21313234,-1.8499086,0.8182957,0.0,-33.54567,-76.52444,4.5828013,-2.5582087,143.28622,0.039383262,-33.24809,-76.22867,0.043617178,3.7128794,-0.091232255,-1.84714,0.68639576,0.0,-33.65617,-78.10699,0.044074282,-33.357185,-77.73058,0.0423392,0.010737558221817017,7679.333433389664,465000
2.2698107,-0.27509215,-1.6054679,0.605925,0.0,-33.94208,-80.50495,4.6850185,-3.7107804,156.91853,0.013259694,-33.67666,-80.28381,0.05212961,0.4594874,-0.7099433,-1.577007,0.8288977,0.0,-36.511757,-76.10557,0.015368968,-36.211254,-75.77434,0.05319933,0.010751654672622681,7733.091717243195,470000
0.5404513,-0.6726528,-1.7751427,0.9301656,0.0,-35.702297,-79.33678,5.5088644,-8.454593,191.60406,0.056002647,-35.38802,-79.18615,0.03547643,0.3843816,-0.8087118,-1.8164515,1.110565,0.0,-38.89805,-79.45391,0.049568057,-38.61763,-79.236046,0.049132574,0.010733792972564698,7786.760693073273,475000
3.1770005,-0.27729547,-1.677232,0.6833482,0.0,-36.3368,-76.34788,6.018664,-2.30815,150.04639,-0.005825475,-36.05152,-76.01093,0.04496067,2.079249,-0.35865518,-1.9036586,0.54977316,0.0,-36.481167,-75.76824,-0.006631404,-36.193535,-75.33447,0.041317597,0.010740572500228881,7840.463566064835,480000
1.3522058,-0.35896727,-1.7670178,0.5990584,0.0,-33.562843,-79.64203,4.9985137,-2.6322453,120.34418,-0.0012113154,-33.19975,-79.02435,0.042906303,0.77826333,-0.50725216,-1.825809,0.70891684,0.0,-36.808014,-77.61982,-0.0049195588,-36.425163,-76.04899,0.035821624,0.010727164840698243,7894.099400281906,485000
2.2038953,-0.45572937,-1.9262055,0.8276902,0.0,-36.672607,-79.66058,2.5362666,-3.0288825,154.57436,0.014808923,-36.352295,-79.52669,0.051158637,0.9342048,-0.7053338,-1.7979183,0.90431386,0.0,-35.670303,-79.17345,0.017806992,-35.422512,-79.180466,0.049539387,0.0107460533618927,7947.82967543602,490000
1.3690903,-0.6112039,-1.929481,0.95461535,0.0,-36.88583,-78.175545,3.7660942,-7.4584923,192.913,0.029766843,-36.61528,-77.92781,0.05284223,2.1590085,-0.50876164,-1.8306813,0.51261014,0.0,-32.812035,-77.65311,0.029367104,-32.548325,-77.47563,0.036538288,0.010741363286972045,8001.536502122879,495000
0.995951,-0.43177927,-1.8233434,0.77149713,0.0,-35.85369,-81.01013,1.7335598,-4.4686203,113.12929,0.03568597,-35.62109,-80.68173,0.043484077,0.6266353,-0.54666674,-1.7946994,0.77855086,0.0,-33.554283,-78.48706,0.045620114,-33.270725,-78.46236,0.050481237,0.010755590534210204,8055.3144698143005,500000
