training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.6280527,-4.6280527,4.6280527,0.013343963,40.74501,1.0,-40.74501,1.0,0.56291103,0.0,-36.632202,-89.435974,1.1121399,-1.0804424,30.414959,0.4528122,-36.32218,-89.3618,0.109058045,5.663581,-4.663581,4.663581,0.027555386,40.565575,1.0,-40.565575,1.0,0.65730023,0.0,-35.565434,-88.92117,0.4660755,-35.229965,-88.84096,0.09745664,0.002754295253753662,2118.5329201221466,170000
5.6305094,-4.6305094,4.6305094,0.014326835,38.86051,1.0,-38.86051,1.0,0.6750613,0.0,-33.648487,-89.12018,0.5724861,-0.63716793,21.817194,0.49620107,-33.33168,-89.09464,0.10228099,5.653364,-4.653364,4.653364,0.023468545,41.41008,1.0,-41.41008,1.0,0.6062638,0.0,-35.11931,-88.88723,0.429312,-34.838642,-88.788216,0.08260465,0.0026947807788848875,2132.0068316459656,175000
5.6295614,-4.6295614,4.6295614,0.013947526,40.614532,1.0,-40.614532,1.0,0.7718369,0.0,-37.680626,-89.66695,1.4464576,-0.74781686,37.94108,0.3408633,-37.361546,-89.56097,0.15636954,5.6688147,-4.6688147,4.6688147,0.029648725,38.990067,1.0,-38.990067,1.0,0.5944962,0.0,-36.884598,-89.63366,0.90244234,-36.6257,-89.59334,0.078637004,0.0026832755088806153,2145.423216342926,180000
5.627955,-4.627955,4.627955,0.013305,41.38759,1.0,-41.38759,1.0,0.6177473,0.0,-36.062622,-89.78294,1.5565763,-0.8742959,36.94762,0.4825774,-35.749447,-89.70807,0.104170755,5.6617737,-4.6617737,4.6617737,0.026832452,41.406406,1.0,-41.406406,1.0,0.8460928,0.0,-36.362274,-90.26181,0.43177933,-36.032204,-89.632385,0.25690168,0.002647502851486206,2158.66073846817,185000
5.628176,-4.628176,4.628176,0.013393414,40.077305,1.0,-40.077305,1.0,0.8395983,0.0,-34.116257,-89.07209,1.216519,-1.112399,33.662823,0.42707002,-33.80037,-88.892715,0.10337518,5.6649613,-4.6649613,4.6649613,0.028107658,40.713882,1.0,-40.713882,1.0,0.70899117,0.0,-37.054802,-90.09928,0.6000506,-36.723167,-89.998604,0.17766085,0.0026901320457458494,2172.1114072799683,190000
5.628068,-4.628068,4.628068,0.013350255,41.66592,1.0,-41.66592,1.0,0.5019349,0.0,-35.817665,-89.43192,0.45638755,-0.52770317,19.34157,0.39042467,-35.52368,-89.35036,0.09678582,5.6693344,-4.6693344,4.6693344,0.029856766,40.301804,0.9999998,-40.301796,1.0,0.4376374,0.0,-37.537853,-89.61412,0.42769635,-37.269684,-89.72675,0.06698589,0.0026839377403259277,2185.531104326248,195000
5.6271214,-4.6271214,4.6271214,0.012971518,40.313572,1.0,-40.313572,1.0,0.6166625,0.0,-36.095333,-90.171196,1.4497621,-1.446755,36.66735,1.1802292,-35.81249,-90.095825,0.071160085,5.6571884,-4.6571884,4.6571884,0.024998171,41.74923,1.0,-41.74923,1.0,0.6324298,0.0,-36.882767,-89.290955,0.4343859,-36.542664,-89.298706,0.13091676,0.002623797035217285,2198.650097846985,200000
5.6256275,-4.6256275,4.6256275,0.012373856,41.73812,1.0,-41.73812,1.0,0.6553532,0.0,-35.57264,-90.51232,1.0559329,-1.3628771,31.258265,0.5099555,-35.320507,-90.27476,0.09815283,5.662427,-4.662427,4.662427,0.027093852,41.655136,1.0,-41.655136,1.0,0.65311503,0.0,-36.14061,-89.61654,0.5829292,-35.877552,-89.450035,0.11568395,0.1672388174533844,3034.844193458557,205000
5.6266985,-4.6266985,4.6266985,0.01280241,40.973717,1.0,-40.973717,1.0,0.60765266,0.0,-36.873253,-89.7538,1.3043833,-1.305171,38.030872,0.95439154,-36.5438,-89.6957,0.1915884,5.670198,-4.670198,4.670198,0.030202061,42.160465,1.0,-42.160465,1.0,0.54606944,0.0,-36.148243,-90.0654,0.41905066,-35.878357,-90.03489,0.4436736,0.0026743600368499755,3048.2160017490387,210000
5.6275644,-4.6275644,4.6275644,0.013148868,42.037308,1.0,-42.037308,1.0,0.63079655,0.0,-34.835976,-90.29841,0.6266513,-0.6376113,25.407158,0.41463548,-34.52099,-90.20444,0.102396846,5.6669593,-4.6669593,4.6669593,0.028906632,41.22753,0.99999994,-41.22753,1.0,0.6852727,0.0,-36.9799,-90.27076,0.83150285,-36.727352,-90.159225,0.0845795,0.0027221826553344725,3061.8269231319427,215000
