training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
4.43818,0.15930717,-1.8481352,1.9205482,-2.527706,102.48415,-0.0032306388,-31.263819,-71.520966,0.18318574,8.446434,0.14883944,-1.7172852,0.023752838,-31.353943,-70.56606,0.20997168,0.007866758823394776,4604.034465789795,400000
6.223221,0.18246147,-2.023514,1.6878014,-2.7764146,136.3124,0.025780916,-27.82344,-71.29526,0.21093294,7.057537,0.18331441,-1.7789391,0.010730937,-32.355972,-69.21213,0.34263217,0.08105035510063172,5009.28625369072,405000
5.4749064,0.09583624,-2.057844,1.8587278,-2.746728,73.58191,0.035811476,-29.701694,-70.19465,0.14135867,5.752278,0.099356994,-1.9298842,0.050601847,-33.667755,-73.7336,0.1851596,0.00790357575416565,5048.804141998291,410000
6.290778,0.20158076,-1.7942321,2.5657063,-4.7867823,126.416824,-0.001831688,-30.274296,-71.11708,0.2358822,4.874928,0.18178439,-1.7426784,0.012959056,-29.129192,-66.47833,0.13926446,0.007881320762634278,5088.210758686066,415000
8.444353,0.19797255,-1.8210654,9.426015,-9.136724,256.49805,-0.034191914,-27.92254,-68.17659,0.24659032,5.327098,0.123531416,-1.8165798,-0.029350303,-30.940392,-71.04253,0.20143421,0.007895040702819824,5127.6859703063965,420000
6.205658,0.17960015,-1.8929777,1.6951106,-2.9640718,77.72413,0.023438983,-29.912964,-68.69262,0.12395438,6.5177655,0.17208588,-1.822159,0.00784149,-29.802818,-71.778885,0.19320929,0.00789831771850586,5167.177569627762,425000
4.973748,0.18329297,-1.7712603,2.4247346,-3.0551956,128.74498,0.033554293,-28.436855,-72.552505,0.14944313,5.3469286,0.14366809,-1.8170197,0.026140451,-31.259789,-70.99603,0.1493439,0.007885760307312011,5206.606383562088,430000
5.9359503,0.15033782,-1.8464124,2.3930326,-1.8989525,125.58035,0.04484354,-30.104618,-71.2813,0.18336596,5.350544,0.1254331,-1.941173,0.0243368,-29.04211,-67.68251,0.14214724,0.007884540510177613,5246.029096126556,435000
5.212904,0.14450675,-1.8788835,1.2897425,-1.6056205,92.11792,0.017840184,-31.388714,-72.78853,0.13276681,4.8925104,0.1573154,-1.8496335,-0.010325141,-30.647425,-70.42195,0.13617632,0.007884307813644409,5285.450646400452,440000
5.79029,0.14997977,-1.8765061,3.0845304,-4.239017,136.89633,-0.0019395873,-30.502317,-72.35013,0.20024285,5.1798806,0.18491782,-1.6563694,-0.0039343685,-29.206905,-70.792206,0.23346707,0.007906284570693969,5324.982080698013,445000
5.2736278,0.2126663,-1.700774,3.6256697,-3.3905914,112.14938,0.022240974,-28.369284,-76.79816,0.1940816,5.0167975,0.18475142,-1.7313551,0.051655613,-28.907146,-72.14756,0.13549095,0.00789708456993103,5364.467512845993,450000
6.592322,0.11552051,-1.9347286,3.1380558,-2.865508,120.0233,0.0052421093,-27.898779,-69.50156,0.20601577,6.336405,0.20351511,-1.7899237,-0.002384439,-31.772036,-75.90988,0.17018646,0.007894349527359009,5403.939273357391,455000
11.895799,0.19797316,-1.826462,11.790993,-12.213074,303.00394,-0.0055454895,-29.213776,-71.45038,0.24474815,6.866992,0.18797813,-1.9592844,-0.0038639754,-32.13594,-71.83781,0.151354,0.007869341564178466,5443.285989999771,460000
6.174945,0.22064507,-1.6701372,1.941129,-2.1114705,144.82022,0.027230255,-29.782394,-68.66139,0.19668207,4.474352,0.13255489,-1.7765739,0.02670645,-32.102665,-70.34679,0.14070252,0.007888840770721436,5482.730206251144,465000
6.260439,0.17601293,-1.7576907,8.985215,-11.119488,126.56787,0.036005184,-30.9601,-72.10387,0.12943941,5.986615,0.17140374,-1.8414111,0.017558701,-32.15668,-72.34122,0.115264446,0.007889492082595826,5522.177679538727,470000
4.9695606,0.1773457,-1.846354,6.819238,-7.1704774,198.84932,0.011979468,-27.450233,-74.200806,0.19536048,5.1057625,0.15926549,-1.7859671,0.017901808,-31.581217,-72.29412,0.17242277,0.007880045700073243,5561.577917098999,475000
6.7214174,0.106870376,-1.8586755,6.941019,-5.848769,152.1698,0.025848947,-32.93948,-69.27356,0.11983077,4.546974,0.17637151,-1.8461846,0.029138997,-31.55059,-70.23335,0.19856548,0.007884726667404175,5601.00156211853,480000
5.590654,0.16463707,-1.7322206,5.848132,-6.417422,107.39362,0.01663936,-30.003075,-72.5945,0.12904824,5.8400893,0.12991495,-1.9102111,-0.0033114254,-30.291313,-70.30594,0.18382898,0.00788374843597412,5640.420315027237,485000
6.4284825,0.14065555,-1.7261693,2.2350228,-4.6394796,121.442825,0.03722898,-31.159101,-73.412476,0.15618914,6.99946,0.1869567,-1.767569,0.022017032,-30.317133,-69.47423,0.11269662,0.007876038551330566,5679.800516605377,490000
6.168846,0.15837364,-1.9540632,7.826954,-10.016683,117.59388,-0.00552395,-30.19775,-71.87532,0.13806319,5.685755,0.18522245,-1.7913136,-0.012897253,-29.370369,-74.58203,0.20641585,0.007845658779144287,5719.028822898865,495000
5.378171,0.18980917,-1.9318584,2.0588384,-1.6777036,95.02004,-0.030575491,-29.15241,-67.070625,0.10945917,7.369036,0.124200694,-1.9885633,-0.036131345,-30.349073,-73.086426,0.17542374,0.007869274711608887,5758.375210285187,500000
