training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
206.93478,0.18273528,-4.6280003,0.013323066,1.0,0.92150277,-2.0034566,19.767517,0.44975302,-38.985703,-96.474846,0.18429014,200.56078,0.1008412,-4.6589804,0.025715029,1.0,0.36552233,-38.2146,-97.599106,0.27232802,0.0032663167476654053,10857.18658900261,765000
197.71188,0.21870026,-4.623829,0.01165458,1.0,0.7933864,-1.3302169,18.385912,0.2554169,-38.80194,-96.122406,0.250486,202.15414,0.09812436,-4.6550317,0.024135627,1.0,0.2868608,-39.32058,-96.65797,0.55194265,0.0032492021560668947,10873.432646751404,770000
189.21622,0.13135646,-4.6298084,0.014046206,1.0,1.0245957,-0.79764897,17.67526,0.35016805,-41.78665,-96.92974,0.22014531,203.56223,0.17604336,-4.665574,0.028352642,1.0,0.2741302,-39.671486,-97.08035,0.30086023,0.0033833263397216795,10890.349324703217,775000
189.3724,0.15787256,-4.626526,0.012733549,1.0,0.81398267,-0.5925061,18.393484,0.40690994,-38.208134,-96.39911,0.2301279,205.75629,0.23533624,-4.654958,0.024106098,1.0,0.2993532,-39.168793,-97.68814,0.27008522,0.003349153757095337,10907.095126152039,780000
193.3807,0.15883486,-4.6279655,0.013309299,1.0,0.94205034,-0.9988835,17.227858,0.35450733,-38.15869,-96.8734,0.13856456,199.47174,0.1913783,-4.6542006,0.023803275,1.0,0.23999429,-39.896656,-96.01959,0.19956769,0.0033916106700897218,10924.053212881088,785000
195.14952,0.21036753,-4.6248636,0.012068342,1.0,1.1890957,-0.69115174,18.469484,0.32349852,-39.020103,-97.2888,0.38917667,194.20975,0.14176632,-4.665756,0.028425386,1.0,0.30410826,-38.592415,-97.260345,0.29299343,0.0033049495697021485,10940.578001499176,790000
195.82625,0.16282868,-4.6292887,0.013838443,1.0,1.0210142,-0.8905324,21.38536,0.44902748,-39.710106,-97.06763,0.24326739,197.56622,0.23795916,-4.6496,0.021962965,1.0,0.54406667,-39.593033,-96.620445,0.3580479,0.003294926929473877,10957.05266880989,795000
198.77939,0.16384315,-4.6258836,0.012476365,1.0,0.7381431,-0.5998895,14.23683,0.3466192,-38.595303,-96.559235,0.16502851,203.46289,0.14756402,-4.6635027,0.02752412,1.0,0.55748624,-38.441727,-96.10377,0.359192,0.003309361171722412,10973.599518537521,800000
192.00838,0.20111655,-4.6250877,0.0121579245,1.0,1.3921503,-1.6859698,15.827539,0.24966823,-39.634968,-96.26657,0.1649016,194.48541,0.16236946,-4.656597,0.02476184,1.0,0.33031827,-40.025978,-96.36304,0.42988262,0.19616825819015504,11954.440904140472,805000
201.03601,0.17077391,-4.6256294,0.012374684,1.0,1.2331384,-1.5221196,17.244596,0.51964474,-41.3537,-96.35394,0.24043056,191.79132,0.14143607,-4.6610785,0.026554206,1.0,0.22524716,-40.41868,-97.34008,0.5425427,0.003252164363861084,11970.701762914658,810000
