training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
0.24867316,-0.9603338,13.231741,9.189384,-1.071021e-08,-9.189385,5.27059e-08,1.0,1.509996,-1.21071935e-08,-1.509996,-1.7018163,-1.7018166,-1.7018166,1.3160743,9.189386,4.1909516e-09,-9.189385,1.4165342e-07,1.0,1.5508668,1.071021e-08,-1.5508668,-1.6998801,-1.6998804,-1.6998805,1.3430783,0.018522338342666627,5850.505893468857,220000
0.52288675,-0.3562327,12.101545,9.189385,1.3969839e-09,-9.189385,6.301817e-08,1.0,1.2909493,0.0,-1.2909495,-1.6794395,-1.6794395,-1.6794398,1.2295089,9.189385,0.0,-9.189385,9.518027e-08,1.0,1.674607,3.259629e-09,-1.674607,-1.6785774,-1.6785777,-1.6785779,1.2164345,0.018512841033935547,5943.070109128952,225000
0.29262167,-1.3263323,15.368539,9.189387,-7.916242e-09,-9.189387,4.7218364e-07,1.0,1.3764826,4.1909516e-09,-1.3764825,-1.682863,-1.6828632,-1.6828635,1.3547072,9.189388,5.122274e-09,-9.189388,5.187013e-07,1.0,1.7124262,-1.3969839e-09,-1.7124262,-1.6808355,-1.6808357,-1.6808357,1.2886919,0.0185543981552124,6035.842109918594,230000
0.33877575,-0.44360617,15.057935,9.189384,1.0244548e-08,-9.189384,6.2385155e-08,1.0,1.3487399,-3.7252903e-09,-1.3487401,-1.6751176,-1.6751177,-1.675118,1.2460973,9.189384,-3.259629e-09,-9.189385,7.607827e-08,1.0,1.6419989,-1.0244548e-08,-1.641999,-1.6763556,-1.6763556,-1.6763558,1.3378813,0.018512319946289064,6128.4037210941315,235000
0.7073605,-0.31978288,17.381815,9.189386,5.5879354e-09,-9.189387,4.5987926e-07,1.0,1.2948546,3.7252903e-09,-1.2948546,-1.6633977,-1.6633978,-1.6633978,1.2255166,9.189386,-4.656613e-10,-9.189385,8.6146905e-08,1.0,1.7079383,6.9849193e-09,-1.7079382,-1.6625359,-1.6625363,-1.6625361,1.2127361,0.0185218141078949,6221.012804269791,240000
0.9189404,-0.38443923,15.733988,9.189388,2.3283064e-09,-9.189388,6.049678e-07,1.0,1.3778757,4.656613e-10,-1.3778757,-1.6747069,-1.6747072,-1.674707,1.1919535,9.189386,3.259629e-09,-9.189385,2.9599298e-07,1.0,1.743192,-9.778887e-09,-1.743192,-1.6746087,-1.674609,-1.674609,1.152731,0.018554786729812624,6313.786746740341,245000
2.0569859,-0.21666563,14.054837,9.189384,-1.3038516e-08,-9.189385,7.2721576e-08,1.0,1.299582,-6.0535967e-09,-1.2995821,-1.6830633,-1.6830635,-1.6830635,1.1448519,9.189384,-9.313226e-09,-9.189385,6.4187105e-08,1.0,1.6353725,-1.3969839e-09,-1.6353725,-1.687494,-1.6874943,-1.6874943,1.3829527,0.018522346353530884,6406.398488998413,250000
0.38167903,-0.89461416,15.414921,9.189384,3.259629e-09,-9.189385,5.8651462e-08,1.0,1.3859547,8.381903e-09,-1.3859546,-1.7059729,-1.7059729,-1.7059731,1.2972388,9.189386,6.0535967e-09,-9.189385,1.9740563e-07,1.0,1.6637163,-9.313226e-10,-1.6637163,-1.7048924,-1.7048926,-1.7048928,1.1188298,0.018502682924270628,6498.911916732788,255000
0.2249472,-0.45300716,13.930403,9.189384,1.3969839e-09,-9.189385,1.03395735e-07,1.0,1.3563778,2.3283064e-09,-1.3563778,-1.6498022,-1.6498022,-1.6498024,1.2853768,9.189386,-3.7252903e-09,-9.189385,1.670275e-07,1.0,1.6947308,1.21071935e-08,-1.6947305,-1.6501575,-1.6501579,-1.6501579,1.1482744,0.018542878532409667,6591.626322507858,260000
0.4198094,-0.62954766,16.45337,9.189388,5.5879354e-09,-9.189388,7.5281014e-07,1.0,1.4045312,4.656613e-09,-1.4045312,-1.6644397,-1.6644399,-1.6644399,1.294942,9.189386,-1.5366822e-08,-9.189385,2.799628e-07,1.0,1.6263738,-7.450581e-09,-1.6263738,-1.6646538,-1.6646538,-1.664654,1.1924905,0.01857760920524597,6684.514385461807,265000
1.0269892,-0.45802873,19.137436,9.189384,2.7939677e-09,-9.189385,1.0894151e-07,1.0,1.3627267,1.3969839e-09,-1.3627267,-1.6664282,-1.6664283,-1.6664284,1.1912348,9.189384,-2.7939677e-09,-9.189385,9.7219804e-08,1.0,1.7807739,1.3969839e-09,-1.7807741,-1.6667467,-1.6667471,-1.6667472,1.2299087,0.018889203691482545,6778.960415840149,270000
0.3650148,-1.3621722,15.751723,9.189386,1.5832484e-08,-9.189385,8.9662855e-08,1.0,1.3261509,-1.1641532e-08,-1.3261509,-1.6814051,-1.6814055,-1.6814057,1.3195244,9.189386,1.3969839e-09,-9.189385,2.5075525e-07,1.0,1.641798,3.259629e-09,-1.641798,-1.6810459,-1.6810458,-1.681046,1.2002836,0.01878956251144409,6872.908238887787,275000
2.5106685,-0.6173296,23.568586,9.189386,-1.3969839e-09,-9.189385,1.4661664e-07,1.0,1.5148854,-4.656613e-10,-1.5148854,-1.6839522,-1.6839523,-1.6839523,1.1169035,9.189384,-2.3283064e-09,-9.189385,1.0222957e-07,1.0,1.5697482,-3.7252903e-09,-1.5697482,-1.6853135,-1.6853135,-1.6853137,1.2886298,0.018510085105895996,6965.4586770534515,280000
0.8449213,-0.36016774,16.665707,9.189385,6.9849193e-09,-9.189385,1.3680925e-07,1.0,1.427733,-1.6763806e-08,-1.4277332,-1.690119,-1.690119,-1.6901193,1.2056539,9.189384,2.3283064e-09,-9.189385,7.404034e-08,1.0,1.8275323,6.0535967e-09,-1.8275323,-1.6908325,-1.6908324,-1.6908327,1.2457441,0.018555027103424073,7058.233825683594,285000
2.2582998,-0.24779683,15.490342,9.189384,5.122274e-09,-9.189384,6.140239e-08,1.0,1.3415526,4.1909516e-09,-1.3415527,-1.6775413,-1.6775415,-1.6775415,1.1171379,9.189384,4.656613e-10,-9.189385,1.0955153e-07,1.0,1.6560445,2.7939677e-09,-1.6560445,-1.678751,-1.678751,-1.6787512,1.2615774,0.01856245069503784,7151.0460884571075,290000
0.42403543,-0.4005214,15.091658,9.189388,-4.656613e-10,-9.189388,6.221241e-07,1.0,1.3740592,1.8626451e-09,-1.3740592,-1.7158705,-1.7158707,-1.7158707,1.2461066,9.189386,-6.9849193e-09,-9.189385,1.6919827e-07,1.0,1.6171457,-8.381903e-09,-1.6171458,-1.716435,-1.716435,-1.7164352,1.2322674,0.01847482032775879,7243.420204162598,295000
0.4031375,-0.67340434,17.554768,9.189384,-1.0244548e-08,-9.189385,5.1478583e-08,1.0,1.274366,-4.1909516e-09,-1.274366,-1.6912532,-1.6912534,-1.6912535,1.2466412,9.189385,0.0,-9.189385,1.2903554e-07,1.0,1.6698095,0.0,-1.6698095,-1.6916015,-1.6916016,-1.6916015,1.2466438,0.018504058361053465,7335.9405064582825,300000
0.57238585,-3.1362324,24.285566,9.189384,-6.519258e-09,-9.189384,2.7239116e-08,1.0,1.3293452,-6.0535967e-09,-1.3293453,-1.7243588,-1.7243592,-1.7243593,1.4309146,9.189384,1.3969839e-09,-9.189385,1.7167486e-07,1.0,1.7662582,4.656613e-10,-1.7662581,-1.7231354,-1.7231352,-1.7231356,1.3459072,0.13376120772361755,8004.746555089951,305000
0.3073953,-1.0237025,17.483011,9.189384,5.5879354e-09,-9.189384,4.9753385e-08,1.0,1.3604462,1.3969839e-09,-1.3604461,-1.6944823,-1.6944826,-1.6944824,1.3027438,9.189384,1.8626451e-09,-9.189384,5.020804e-08,1.0,1.7660657,5.5879354e-09,-1.7660657,-1.6944987,-1.694499,-1.694499,1.1946807,0.01849321608543396,8097.212645769119,310000
0.48099396,-1.7454805,22.345722,9.189386,-5.5879354e-09,-9.189385,1.7908924e-07,1.0,1.2610912,-2.3283064e-09,-1.2610912,-1.6682456,-1.6682456,-1.6682459,1.3633912,9.189384,2.3283064e-09,-9.189385,1.4222057e-07,1.0,1.7154402,9.313226e-09,-1.71544,-1.6676905,-1.6676905,-1.6676908,1.2857969,0.018566112470626832,8190.043221712112,315000
1.8530569,-0.52701867,23.972677,9.189386,1.3969839e-09,-9.189385,8.581776e-08,1.0,1.4282266,-9.313226e-10,-1.4282266,-1.6495668,-1.6495669,-1.649567,1.1466421,9.189386,-2.3283064e-09,-9.189385,3.6988206e-07,1.0,1.7490914,-9.313226e-10,-1.7490914,-1.6497447,-1.6497449,-1.6497449,1.3098953,0.018603918647766112,8283.062824010849,320000
