training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
20.654827,0.40451425,-1.6144891,403.33893,-880.13074,5366.6035,412.04626,528.86096,91.195625,1.8420751,0.05764079,3.6197987,0.91657805,0.04498487,325.4664,-2.4868205,428.31958,430.8064,18.25589,0.26796702,-1.5868853,410.74332,553.4718,93.015144,0.432395,0.14703628,4.0975003,0.9541644,0.02566556,325.4757,-31.582954,427.01712,458.60007,0.012027895450592041,3200.6356642246246,200000
9.977608,0.20806426,-1.6528361,68.59221,-78.528336,1631.1805,421.65182,444.6661,80.69878,2.0410206,0.02372134,2.7192447,0.74983406,0.0393767,329.14545,8.649502,438.1091,429.4596,10.404536,0.24079601,-1.5973071,425.96997,424.8914,76.30353,0.9166391,0.037916444,3.586387,0.76623285,0.039721936,329.20447,3.9779608,442.4302,438.45224,0.08698195099830627,3635.5454275608063,205000
14.968178,0.11954749,-1.5507536,122.4033,-190.62904,2659.665,426.74597,422.56247,75.201706,4.6750274,0.047889963,2.5759597,0.81854486,0.027897475,327.3486,0.690718,443.11337,442.42267,17.9215,0.28827584,-1.6405246,422.4769,385.5384,79.70636,0.40301856,0.053399734,3.8122947,0.8330364,0.04398142,327.3792,-1.1130021,438.84586,439.95886,0.012031040143966675,3695.7006402015686,210000
18.17579,0.035379563,-1.7141662,197.20433,-168.16212,2320.4219,423.79996,365.53897,78.25166,0.8574787,0.03144887,2.687997,0.8271358,0.037494145,328.9617,6.102611,440.24805,434.14545,24.143433,0.22881377,-1.6978467,427.8209,375.59988,74.0763,0.6628064,0.038370024,2.3648894,0.88517135,0.04050756,328.95654,3.8257568,444.2687,440.44296,0.01204069905281067,3755.904147386551,215000
16.250175,0.24348482,-1.54423,188.40186,-128.97403,2465.3857,410.75653,436.89215,92.05677,0.99336785,0.020029783,2.5272338,0.81961435,0.016656505,330.3173,9.899681,427.2724,417.3727,18.638025,0.24749078,-1.5118521,419.43414,496.3847,82.762695,2.4967887,0.030269817,2.287732,0.87756115,0.034129716,330.31396,6.517155,435.94983,429.43268,0.012039239931106567,3816.100357055664,220000
16.04797,0.25118434,-1.6615007,222.36858,-121.43249,2071.1577,418.97836,465.43277,83.47281,2.5020769,0.012222414,1.8476477,0.81120527,0.038800385,325.2022,12.285355,435.23846,422.95312,19.51118,0.33870447,-1.6202345,402.1936,573.07184,101.97521,2.3987339,0.038407706,2.5201485,0.88423824,0.028345432,325.19043,3.7697034,418.45312,414.6834,0.012040358781814576,3876.302159547806,225000
15.821152,0.3806328,-1.4601252,127.11142,-146.47311,1856.5549,423.22305,468.2855,78.9019,4.6754684,0.02664951,2.5107224,0.8441178,0.01886949,329.08218,7.6842303,439.67715,431.99292,16.084095,0.1669729,-1.6504455,423.9624,413.4781,78.24899,0.49600312,0.014367126,1.9349117,0.7933723,0.034231536,329.06134,11.725402,440.41547,428.69006,0.012049198961257935,3936.548164367676,230000
13.301836,0.0051197186,-1.6342154,302.18362,-221.80678,3137.7432,434.27155,318.835,67.363434,2.1203134,0.020238712,2.641372,0.73701835,0.035752423,329.44757,9.804784,450.74393,440.93915,10.956035,0.16931772,-1.6465241,447.18726,289.98056,54.142372,0.1386801,0.020908257,2.669203,0.7340482,0.022775976,329.47647,9.585045,463.6611,454.07605,0.012036567640304566,3996.731011390686,235000
12.478048,0.22766922,-1.5911531,117.04106,-167.12209,5036.358,424.98285,379.45474,77.026566,1.7050042,0.09075704,5.323288,0.81030387,0.034367114,329.60028,-13.433533,441.46286,454.8964,15.631532,0.16087463,-1.6693016,416.2373,414.09225,86.21146,4.4360127,0.05532496,3.9910967,0.79561156,0.025154838,329.6303,-1.7552681,432.7188,434.4741,0.012038528442382812,4056.923662662506,240000
20.830639,0.35101065,-1.4983768,380.09494,-262.51483,10095.496,417.1925,420.56827,84.979675,2.757628,0.24585661,8.26279,0.9252411,0.025277447,330.77197,-64.78388,433.7311,498.51498,19.582561,0.09588413,-1.6818573,406.87894,509.05396,96.799164,2.592911,0.05362592,2.9548764,0.88783586,0.036329247,330.80637,-1.1994768,423.41928,424.61874,0.012034187459945679,4117.094608306885,245000
19.158875,0.20072931,-1.6463778,280.66077,-357.5074,3491.7056,430.09442,397.43243,71.73679,3.0265417,0.036247194,2.69598,0.86594725,0.01699334,330.111,4.5399528,446.59998,442.06003,16.454634,0.1389982,-1.6204939,418.06662,434.6044,84.140175,3.7990098,0.024140898,2.1024852,0.85103226,0.043422595,330.1181,8.536558,434.57254,426.03598,0.012043503379821777,4177.312134981155,250000
19.024216,0.21238492,-1.7005671,110.379005,-191.93156,2997.5437,404.58508,497.03076,98.68502,2.2464232,0.0686717,3.649428,0.86948186,0.031314645,330.2322,-6.1659975,421.0967,427.2627,17.23629,0.22790553,-1.6281509,420.13245,483.77118,82.82294,2.5728624,0.017173953,1.9248422,0.8293369,0.05287307,330.2305,10.840162,436.64395,425.8038,0.0120291748046875,4237.458018064499,255000
15.2566595,0.21469586,-1.5397604,244.34253,-250.06645,3202.1604,414.9845,455.96445,87.64695,3.5404258,0.018905144,2.353342,0.83223397,0.027766388,331.70718,10.314387,431.56985,421.25546,16.89023,0.17638277,-1.5222919,413.01382,438.19656,89.67879,6.47532,0.01497705,1.9107454,0.8406662,0.041265406,331.71115,11.617503,429.59937,417.98187,0.012026899147033691,4297.592523574829,260000
15.5744705,0.11826114,-1.6736686,555.5918,-625.18085,17502.715,410.32938,526.3989,93.44478,0.69928753,0.71614856,14.369675,0.86772394,0.018107371,331.22482,-220.64493,426.8906,647.5355,18.06248,0.19665708,-1.5650681,410.14038,520.6292,93.51819,2.0050254,0.034007072,2.2982953,0.8833647,0.034390714,331.30664,5.2985635,426.7057,421.40714,0.01202545509338379,4357.71980881691,265000
14.658766,0.25226355,-1.4903934,139.14651,-329.81467,2407.346,410.99036,557.2174,92.53516,0.95390993,0.008699726,1.8189601,0.7717738,0.056495864,330.36453,13.644146,427.50858,413.86444,14.362221,0.1614479,-1.5878572,413.45374,537.9382,90.294174,0.3710731,1.2371391,18.596592,0.8532375,0.015341051,330.36234,-392.18607,429.97183,822.1579,0.012045034885406494,4417.94499373436,270000
16.15995,0.2463859,-1.5366623,108.14832,-217.8628,3783.283,424.48483,497.1905,77.90553,1.739603,0.059382964,4.070773,0.9160681,0.03257415,330.95657,-3.1053534,441.03265,444.138,15.401837,0.11168889,-1.6853193,414.86212,520.83417,88.12378,1.4001155,0.020976592,2.3545709,0.8131042,0.029676974,330.94946,9.605282,431.4096,421.80432,0.01201821050643921,4478.036056280136,275000
19.719173,0.18041456,-1.5730054,728.84155,-464.7566,6743.5015,401.91956,601.4526,102.621605,0.87329555,0.040386625,2.5071578,0.88439417,0.029293641,332.44427,3.195912,418.54178,415.34586,18.954857,0.16321452,-1.5526309,410.3963,578.64825,93.89804,1.5925173,0.13301903,6.1435084,0.8887409,0.02288608,332.43872,-27.598742,427.01822,454.61697,0.012031610298156739,4538.194116592407,280000
16.823282,0.3831598,-1.5898879,286.3782,-157.98029,3541.8928,421.08682,445.6791,81.24716,2.9109695,0.052891664,3.1662197,0.8633419,0.030118402,331.11996,-0.9574875,437.64282,438.6003,13.977657,0.16892602,-1.6784232,414.4126,426.65152,88.10278,0.9326835,0.022938084,2.1154227,0.7987486,0.032497186,331.12106,8.960771,430.96866,422.00787,0.012015122509002685,4598.269739151001,285000
17.871895,0.2128135,-1.7039295,211.40945,-380.30203,3059.3945,406.8207,515.909,97.22852,2.2371926,0.012501154,1.8261936,0.856184,0.03118408,330.61383,12.397637,423.3514,410.95377,20.997456,0.25256103,-1.6520419,408.0551,581.19885,96.818726,3.0077345,0.044121727,3.3047917,0.8709884,0.04765379,330.60974,1.9434144,424.5856,422.64218,0.012053394126892089,4658.536718845367,290000
15.696341,0.11381527,-1.5486206,53.816624,-174.39581,1491.447,437.2511,274.3612,64.18589,0.8916728,0.013445618,1.7827387,0.80925435,0.0076392656,332.31558,12.147591,453.86688,441.7193,17.277496,0.07089009,-1.6180503,437.999,276.8062,63.440254,4.0417647,0.02184958,2.6469903,0.8168496,0.027460176,332.301,9.354413,454.61404,445.25964,0.012032556009292603,4718.699509859085,295000
16.937836,0.06792532,-1.5425245,148.04106,-235.59859,3065.9587,415.7845,557.91266,87.50486,3.346398,0.027340148,2.5073895,0.8226664,0.021967443,331.68457,7.5159235,432.3687,424.85278,20.071812,0.22247927,-1.6036563,408.88376,515.805,95.21228,0.7599723,0.040040616,2.589495,0.8747386,0.007573914,331.69943,3.3035223,425.46875,422.16522,0.012033400392532348,4778.866520643234,300000
15.749586,0.18752825,-1.6073217,237.79398,-193.86552,3017.9263,416.9089,646.1176,87.18399,1.7960186,0.022534939,1.995661,0.8227949,0.020914467,327.67767,8.999688,433.2928,424.2931,15.389756,0.24031556,-1.6009617,416.8368,544.3945,86.73973,4.3757815,0.04199767,3.1815298,0.8322902,0.003932981,327.6639,2.6220746,433.21997,430.5979,0.08644908199310303,5211.111939668655,305000
20.27081,0.28108597,-1.5716634,224.84314,-347.3155,4149.9517,406.21997,580.12427,98.113174,0.7700915,0.08244993,3.2963183,0.92097175,0.04414157,332.18332,-10.779325,422.82913,433.60846,21.146938,0.3514767,-1.5200924,402.22827,569.04407,103.01819,0.35119832,0.016209465,1.7204448,0.8951709,0.026046176,332.1819,11.224604,418.83737,407.61276,0.012036643981933593,5271.295170307159,310000
18.598804,0.2696868,-1.5453876,215.62186,-243.05301,2965.8503,418.3672,527.7825,84.78676,0.8604705,0.025495589,2.4531481,0.89020467,0.011067592,331.0835,8.113007,434.92136,426.80835,18.27131,0.32938996,-1.6848037,410.9822,556.0503,92.797844,2.0842755,0.095690705,4.971881,0.903273,0.046814397,331.06265,-15.126486,427.53534,442.66183,0.012033860826492309,5331.464485406876,315000
18.937454,0.3633733,-1.577601,389.10056,-261.88522,3653.5444,411.12012,590.8271,92.28141,5.282239,0.030020028,3.0121896,0.8936313,0.03635605,330.92865,6.611945,427.66653,421.0546,18.942144,0.1595527,-1.6164582,409.57184,580.339,94.85901,1.8753303,0.029365359,2.4973247,0.8641238,0.03506863,330.9397,6.828822,426.11884,419.29,0.012044839191436767,5391.688693761826,320000
16.163927,0.11691432,-1.6682575,524.16736,-184.03204,6298.0576,405.094,558.77344,99.551476,3.397552,0.08299176,5.023891,0.8495797,0.020403605,332.33493,-10.964313,421.71072,432.67505,19.728535,0.2562776,-1.6483018,413.7624,547.4519,89.86816,3.198628,0.0383248,2.7609208,0.864871,0.025939569,332.3273,3.8799882,430.37875,426.49878,0.01204435920715332,5451.91050028801,325000
