training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
40.009098,-0.82534206,-1.4714632,0.9996948,0.98828125,0.0015028645,-17.824738,-17.911924,4.4080896,35033.76,767.25977,0.00690683,7.163494,-7.0841794,277.10107,0.9996643,0.984375,0.0012983195,-17.91526,-18.002794,4.406144,11760.451,506.60785,0.021118065,52.645664,-0.89150345,-1.5184406,0.9971771,0.64453125,0.018603228,-17.766949,-17.822966,-3.482657,14290.788,85.19278,4.3262013e-10,0.9970856,0.578125,0.019667726,-17.539322,-17.592915,-3.873125,66594.836,294.90073,4.147772e-11,0.014734867715835572,3425.632075548172,155000
26.506176,-1.0508171,-1.5012293,0.9995117,0.96484375,0.0019635488,-17.690939,-17.775993,3.998423,16906.277,524.7932,0.00073431275,2.5626655,-4.712264,187.71567,0.9994812,0.96875,0.0017541245,-17.416107,-17.500088,3.9987829,39939.285,637.21765,0.0012554238,42.137634,-1.2493007,-1.5541718,0.9974823,0.6640625,0.01748365,-17.468163,-17.524359,-3.137904,2123.4048,40.748608,4.655813e-11,0.9972687,0.59375,0.017939571,-17.230656,-17.28503,-3.3645973,14516.984,89.725266,5.389035e-11,0.014718266010284423,3499.223413467407,160000
30.045456,-0.79618895,-1.4609213,0.99949646,0.9765625,0.0017870679,-17.919298,-18.0056,4.0881276,21850.762,633.21045,0.0010832595,5.146164,-5.4181347,250.8227,0.99954224,0.96875,0.0018109374,-17.466879,-17.551226,4.0424657,45730.78,831.87805,0.00549876,44.559017,-1.17477,-1.6156503,0.9973755,0.6640625,0.01695104,-17.706316,-17.76359,-3.1005368,2576.2957,29.635408,3.174936e-10,0.99720764,0.60546875,0.018434066,-17.196882,-17.250399,-3.5496092,7931.01,49.161663,1.5162612e-09,0.014669540977478027,3572.5711278915405,165000
40.28472,-0.6173076,-1.5346262,0.9997101,0.9765625,0.0016483807,-17.495686,-17.580433,4.115241,48132.39,576.34674,3.110402e-06,5.7159853,-4.3473854,248.23735,0.99961853,0.96875,0.0016715508,-17.332956,-17.416735,4.030441,39370.215,942.7909,8.8443085e-06,46.900703,-1.0041045,-1.5509347,0.99720764,0.6640625,0.017882153,-17.251839,-17.306587,-3.2900314,1459.9934,33.18708,1.4570022e-11,0.99713135,0.58203125,0.017958965,-16.978249,-17.031107,-3.499593,1395.0552,17.842422,8.1656487e-10,0.014652129316329957,3645.8317818641663,170000
23.960758,-0.90845436,-1.4292214,0.99946594,0.953125,0.0025523105,-17.665363,-17.749838,3.8756967,106579.75,936.07837,0.000106877895,3.5838752,-4.9324102,190.19199,0.99935913,0.9375,0.0024648223,-17.896893,-17.982498,3.9325626,77875.15,730.1558,6.0522125e-05,38.63279,-1.4711461,-1.4974998,0.9972534,0.69140625,0.016574267,-17.268534,-17.324615,-2.9672399,4850.5293,50.37155,7.2949286e-10,0.9970856,0.62890625,0.016922219,-17.576317,-17.632622,-3.2185247,844.4774,14.376545,2.5669775e-09,0.014657155847549438,3719.117570877075,175000
33.56126,-0.86389005,-1.6904132,0.99961853,0.9765625,0.0017387732,-18.06398,-18.150322,3.954239,92667.164,606.615,1.0320223e-05,6.928826,-5.4856625,287.414,0.99964905,0.96875,0.0013495295,-17.765148,-17.850382,3.9695966,12799.494,457.4555,8.618894e-05,48.84102,-1.1694772,-1.678648,0.99742126,0.625,0.017752785,-17.659863,-17.7173,-3.0125716,175305.17,384.4439,3.069807e-11,0.9972992,0.5859375,0.017611403,-17.263525,-17.318478,-3.25074,23320.607,140.22108,1.3314592e-12,0.014707924365997315,3792.657200574875,180000
37.008324,-0.94301796,-1.5376981,0.9995575,0.9609375,0.0019681496,-17.585993,-17.671175,4.1357555,17657.355,444.51752,5.277436e-08,7.2159386,-8.726521,303.54492,0.9994354,0.953125,0.0019644033,-17.405113,-17.489843,4.2014384,64498.062,728.9508,8.5840384e-07,44.34866,-1.2562462,-1.4909613,0.9969177,0.63671875,0.02000081,-17.443184,-17.495623,-4.0706615,3216.067,25.899654,3.722635e-12,0.9972229,0.6171875,0.017455464,-17.02541,-17.079449,-3.2444615,14531.474,96.41994,1.1698358e-09,0.014692853879928589,3866.1214797496796,185000
33.846615,-0.7642257,-1.5201612,0.99967957,0.98046875,0.0014066943,-17.73021,-17.816154,4.1864233,46578.383,645.5504,0.00041027626,5.1211104,-4.4088664,215.92172,0.9996338,0.9765625,0.0012710409,-17.908186,-17.993618,3.8770418,18297.26,410.17944,0.01248284,43.01307,-0.89784455,-1.5205534,0.99723816,0.671875,0.018048089,-17.334873,-17.388798,-3.5842335,3337.101,20.692743,4.7351e-10,0.9971161,0.58203125,0.018479928,-17.371061,-17.424814,-3.66377,554.1634,13.749914,4.0784873e-10,0.01470098524093628,3939.6264142990112,190000
27.394882,-1.0985572,-1.560064,0.9996948,0.98828125,0.0014496729,-18.01838,-18.105644,4.234107,61401.84,802.71716,0.00025799402,5.4253025,-4.5929375,247.75948,0.99961853,0.984375,0.0011826475,-17.74088,-17.826168,4.007936,15978.22,357.57733,0.01263755,44.71113,-1.1175865,-1.4836717,0.9972534,0.65234375,0.018407872,-17.501717,-17.557417,-3.2971854,4149.265,41.88231,5.5725445e-11,0.99697876,0.5546875,0.020102136,-17.59262,-17.645794,-4.0335436,2343.774,25.031036,3.2194254e-11,0.014724106311798095,4013.2469539642334,195000
41.93235,-0.8832826,-1.5422883,0.9997101,0.9765625,0.0015856993,-17.603817,-17.690334,4.4588876,32275.412,850.6947,0.00011268828,4.517971,-5.4716196,263.2203,0.9996338,0.97265625,0.0014402439,-17.194042,-17.27788,4.1848736,26463.488,696.86395,0.0011038508,37.49392,-1.305069,-1.5065863,0.99723816,0.671875,0.017172284,-17.050987,-17.106142,-2.986705,10435.152,71.00265,1.8777849e-11,0.9972229,0.6171875,0.017050175,-16.568804,-16.622257,-2.9379187,777.5834,29.612637,5.610948e-12,0.014736994743347168,4086.931935787201,200000
