training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
210.5112,0.2066231,-4.6352615,0.016227694,1.0,0.72492814,-1.2031255,19.281881,0.37764248,-39.542213,-96.70768,0.18722734,206.12347,0.19449922,-4.6537075,0.023605803,1.0,0.29863206,-39.581978,-96.11014,0.21902047,0.13844242973327636,3541.8312849998474,305000
205.931,0.16649553,-4.6320105,0.014927021,1.0,0.72786736,-1.5776778,17.367321,0.34812897,-39.88211,-97.28665,0.26545697,202.61392,0.20213112,-4.649885,0.02207717,1.0,0.5334452,-36.04711,-96.00485,0.28716215,0.0024418092250823972,3554.0403599739075,310000
205.39664,0.21399732,-4.628688,0.013598089,1.0,1.5018623,-0.67396444,15.78825,0.71458805,-40.568394,-96.84189,0.2888765,210.89392,0.21518227,-4.6634417,0.027499735,1.0,0.3492795,-38.88704,-96.067825,0.26471874,0.0024240024089813234,3566.160405397415,315000
204.35504,0.16586317,-4.632341,0.015059284,1.0,2.849516,-3.0442653,35.10252,0.4475339,-38.62081,-97.304276,0.3510875,200.8908,0.16170818,-4.6570444,0.024940813,1.0,0.48984465,-37.87862,-96.308075,0.32370538,0.0024259449481964113,3578.2901508808136,320000
195.79388,0.23029834,-4.62936,0.013867095,1.0,1.0479406,-1.4189252,18.123514,0.3071283,-40.14417,-97.59391,0.22951992,210.63626,0.1707444,-4.6602564,0.026225442,1.0,0.8042946,-39.5467,-96.78508,0.30492294,0.0024294299602508544,3590.4373326301575,325000
202.65839,0.18801156,-4.6325054,0.015124983,1.0,1.1197679,-0.7511103,15.170458,0.41936487,-38.014576,-98.239395,0.16182697,197.10129,0.12887529,-4.6601834,0.026196364,1.0,0.3906927,-38.83008,-97.09148,0.28123307,0.0024396641254425047,3602.6356830596924,330000
195.6682,0.08711835,-4.6317797,0.0148349125,1.0,1.3523271,-1.9387387,18.48425,0.51955086,-39.484665,-97.81157,0.24321717,214.84395,0.21212898,-4.651704,0.02280462,1.0,0.3423919,-41.149853,-97.7785,0.21792004,0.0024160749912261964,3614.7160935401917,335000
200.59845,0.21086475,-4.631624,0.0147728985,1.0,0.4778598,-1.0576289,16.984669,0.37744996,-39.979286,-97.12465,0.30215865,203.04759,0.17235768,-4.655844,0.024460623,1.0,0.6476501,-38.082336,-97.78856,0.2480101,0.002444769906997681,3626.9399728775024,340000
204.9265,0.19734457,-4.63366,0.015587001,1.0,1.3111184,-1.3847368,18.80219,0.3825964,-39.442413,-97.955826,0.25462016,206.32637,0.17079318,-4.651142,0.022579953,1.0,0.817048,-38.431015,-97.52261,0.22761782,0.0025076080322265627,3639.4780464172363,345000
181.73831,0.11186273,-4.6336412,0.015579534,1.0,1.2268989,-1.2254308,26.37119,0.4084763,-39.685303,-97.22122,0.26008815,189.47188,0.15725473,-4.658168,0.025390178,1.0,0.37832317,-38.38404,-96.987946,0.42521888,0.0024884583473205567,3651.920373439789,350000
202.7427,0.1906047,-4.6281934,0.013400296,1.0,0.9439746,-0.8720046,18.215649,0.40999213,-39.487473,-97.225586,0.26684445,200.74692,0.14599973,-4.656014,0.024528572,1.0,0.23319219,-39.090927,-97.33009,0.25146684,0.002500392770767212,3664.4223704338074,355000
206.89728,0.22383264,-4.6295223,0.013931704,1.0,0.54921764,-1.1702048,17.403183,0.44771165,-39.822086,-96.43361,0.29038924,189.60776,0.10438874,-4.6564693,0.024710765,1.0,0.40332696,-39.35656,-96.23123,0.5320584,0.0024521775245666504,3676.683292865753,360000
191.67664,0.12056338,-4.6319103,0.014887157,1.0,0.6519035,-1.0178715,19.3457,0.43105006,-41.000813,-96.91123,0.51594585,209.08832,0.2484754,-4.6530614,0.023347512,1.0,0.45250818,-38.935318,-97.0087,0.25662374,0.002532590579986572,3689.3462805747986,365000
190.79263,0.16214265,-4.6308203,0.014451116,1.0,0.66721404,-1.1299514,14.877495,0.40939856,-38.629166,-97.24715,0.16014853,200.23663,0.1603129,-4.656192,0.024599703,1.0,0.3717522,-39.156284,-97.87593,0.2532099,0.0024761499881744385,3701.7270708084106,370000
210.89825,0.21186855,-4.628881,0.013675414,1.0,2.138647,-1.0578644,18.158596,0.39861423,-40.205833,-97.54168,0.21591344,196.55228,0.20370975,-4.659414,0.025888575,1.0,0.37890106,-39.437447,-96.20235,0.18421943,0.0023805745601654053,3713.62997341156,375000
201.31381,0.16863644,-4.6306777,0.014394047,1.0,2.1908205,-1.3847361,23.121904,0.47985113,-39.415028,-97.31575,0.30875242,204.52826,0.16334143,-4.6526604,0.023187025,1.0,0.4384337,-39.49447,-97.20194,0.3158611,0.002389724397659302,3725.578625202179,380000
199.7882,0.12478554,-4.632612,0.015167931,1.0,1.201618,-1.3771616,21.14841,0.29630852,-38.849804,-97.17261,0.23950201,201.3995,0.15370333,-4.6512384,0.022618448,1.0,0.22013512,-39.23548,-97.91184,0.3997412,0.002378842830657959,3737.4728710651398,385000
195.27812,0.17555898,-4.6330366,0.01533764,1.0,0.63842195,-1.8814118,21.360012,0.7649675,-38.53801,-97.35832,0.30307347,207.48755,0.18541059,-4.6606436,0.02638038,1.0,0.45779204,-40.883263,-96.84488,0.37950552,0.0023957592487335207,3749.4516949653625,390000
209.84592,0.19950545,-4.629013,0.0137282405,1.0,1.4318075,-1.5829126,26.930988,0.6387047,-39.615868,-96.951385,0.22225009,202.28815,0.16260377,-4.6539564,0.02370559,1.0,0.54922694,-38.942383,-96.995056,0.25317666,0.002381224012374878,3761.3578448295593,395000
193.99066,0.16543469,-4.63155,0.014742913,1.0,2.832343,-4.5469036,44.36415,0.6456415,-38.107475,-97.84758,0.31803852,204.95712,0.21332604,-4.6442785,0.01983434,1.0,0.41347802,-39.043312,-98.535645,0.20124517,0.002402107381820679,3773.3684129714966,400000
206.63235,0.19816355,-4.6304865,0.014317433,1.0,1.1649091,-0.7190848,14.3390045,0.48934937,-40.321,-97.10362,0.15372351,194.2793,0.18533394,-4.6571026,0.02496399,1.0,0.4455732,-39.52664,-97.468124,0.3481619,0.13815499563217162,4464.143424034119,405000
201.64948,0.15555155,-4.6291475,0.013781965,1.0,0.5665979,-1.1656274,13.170834,0.7100526,-39.593216,-97.396194,0.15240794,208.22008,0.19912823,-4.6503153,0.022249157,1.0,0.6084304,-39.092583,-96.56979,0.21373045,0.002394546842575073,4476.116187334061,410000
196.71492,0.15491226,-4.631254,0.014624509,1.0,0.70637774,-1.5787228,24.373114,0.43052202,-37.08949,-96.66594,0.29133913,204.68504,0.12541267,-4.6580057,0.025325188,1.0,0.5242841,-41.824253,-96.897415,0.33007866,0.002391129446029663,4488.07186961174,415000
193.0257,0.16463351,-4.6282187,0.013410452,1.0,1.1716828,-0.8709552,15.42237,0.33824134,-38.08368,-97.40871,0.20686406,195.27786,0.17711696,-4.649617,0.021969846,1.0,0.31990713,-39.845924,-96.89457,0.29263222,0.0024143542289733885,4500.143673181534,420000
192.92943,0.13986588,-4.6286902,0.01359911,1.0,0.9524441,-1.5670753,18.161316,0.55141926,-39.530167,-97.67445,0.269405,191.79669,0.15338841,-4.658532,0.025535792,1.0,0.5257201,-37.29499,-97.05423,0.43004295,0.002476474046707153,4512.526079893112,425000
212.99924,0.2196379,-4.6300287,0.014134559,1.0,1.2494338,-1.385127,14.82108,0.39024678,-39.024063,-97.03949,0.24094868,189.26936,0.14335497,-4.65715,0.024982853,1.0,0.4312033,-40.184433,-96.604454,0.20856607,0.0024783437252044677,4524.917825222015,430000
205.78134,0.17204091,-4.6333256,0.015453252,1.0,1.1500499,-1.2112991,31.99974,0.4070972,-39.335354,-96.89389,0.43204302,201.16882,0.19338465,-4.655225,0.02421296,1.0,0.44072872,-41.160477,-97.24373,0.29104894,0.002417177963256836,4537.00374174118,435000
202.13654,0.19003956,-4.6273785,0.013074351,1.0,0.9900402,-0.5576523,14.812767,0.5718199,-38.710655,-97.05446,0.24033007,199.6021,0.16404694,-4.665051,0.02814338,1.0,0.3857847,-40.86389,-97.31183,0.34311843,0.002442613983154297,4549.21684217453,440000
205.84914,0.1641483,-4.6289415,0.013699572,1.0,0.8549557,-1.2984504,21.293325,0.43644363,-39.231762,-97.90465,0.25937894,198.97493,0.18324041,-4.6649923,0.028119892,1.0,0.45552623,-38.45075,-97.17694,0.38009912,0.002456424331665039,4561.49899148941,445000
209.33061,0.20417568,-4.629836,0.014057553,1.0,1.7308052,-0.8262214,16.177784,0.39096093,-40.515076,-97.225815,0.26007113,188.19981,0.14173496,-4.6615434,0.026740288,1.0,0.44334954,-37.82933,-96.74831,0.20135406,0.002389688444137573,4573.447459459305,450000
202.89865,0.18303744,-4.6309757,0.014513381,1.0,1.2544682,-1.1096793,20.292822,0.53161865,-40.77796,-98.343124,0.2570235,202.36356,0.1830998,-4.6652207,0.0282112,1.0,0.29266572,-37.96623,-96.48758,0.27063635,0.0023927876472473143,4585.411424160004,455000
193.39566,0.18361528,-4.637766,0.017229289,1.0,0.93850636,-0.65911615,23.274115,0.2910161,-39.190475,-98.22178,0.43847767,202.9032,0.16384935,-4.6608295,0.026454601,1.0,0.71394706,-39.68598,-97.27758,0.24743593,0.0023858712196350097,4597.340807199478,460000
